LATITUDE;LONGITUDE;CLIENT_LIST;CLIENT_WEIGHT;OWN
4.645;-74.063;"15043;4755";2;0
4.539;-74.143;"6413;794";2;0
4.864;-74.061;"16355;16395;3938;17469";4;0
4.495;-74.111;2157;1;0
4.57;-74.146;"4971;9670;138";3;0
4.604;-74.129;14659;1;0
4.669;-74.117;"7793;5660";2;0
4.753;-74.121;"8037;2547";2;0
4.581;-74.16;890;1;0
4.661;-74.069;5119;1;0
4.573;-74.126;"7122;5990";2;0
4.616;-74.168;430;1;0
4.686;-74.146;"2167;13608";2;0
4.675;-74.098;6422;1;0
4.501;-74.111;"9905;10271";2;0
4.671;-74.144;8007;1;0
4.742;-74.032;4054;1;0
4.575;-74.082;348;1;0
4.593;-74.139;4977;1;0
4.617;-74.144;3167;1;0
4.629;-74.138;4594;1;0
4.713;-74.101;"4079;6097;8101";3;0
4.605;-74.145;"1161;3030";2;0
4.567;-74.212;15315;1;0
4.714;-74.127;4717;1;0
4.68;-74.045;7039;1;0
4.559;-74.241;349;1;0
4.539;-74.16;18817;1;0
4.622;-74.186;"19075;205;15983";3;0
4.72;-74.068;"15998;15994";2;0
4.72;-74.122;"7738;7454";2;0
4.668;-74.022;"14184;786";2;0
4.615;-74.121;"7537;19539";2;0
4.752;-74.113;20514;1;0
4.813;-74.352;20441;1;0
4.504;-74.102;"21210;10693;10302";3;0
4.54;-74.17;16266;1;0
4.592;-74.177;6807;1;0
4.727;-74.051;"12471;11300;6626;5257";4;0
4.627;-74.133;15463;1;0
4.976;-74.291;17387;1;0
4.681;-74.042;6327;1;0
4.723;-74.052;"20331;11145";2;0
4.809;-74.101;20235;1;0
4.756;-74.084;"21414;22117;12399;4043;18010";5;0
4.687;-74.143;16356;1;0
4.554;-74.098;15396;1;0
4.643;-74.102;"7781;7780;773";3;0
4.604;-74.076;"1003;18380";2;0
4.748;-74.102;6503;1;0
4.696;-74.075;13783;1;0
4.65;-74.141;"2478;4135";2;0
4.638;-74.169;4041;1;0
4.579;-74.187;"10294;10293";2;0
4.736;-74.257;15046;1;0
4.562;-74.141;4714;1;0
4.576;-74.171;2375;1;0
4.557;-74.115;7247;1;0
4.622;-74.206;"123;16598;16705";3;0
4.583;-74.228;"323;6867";2;0
4.734;-74.1;2807;1;0
4.919;-74.023;"1790;2515";2;0
4.96;-73.914;19368;1;0
4.562;-74.221;19035;1;0
4.689;-74.075;15924;1;0
4.594;-74.191;"10511;10483";2;0
4.604;-74.09;14561;1;0
7.082;-73.128;12097;1;0
4.67;-74.069;15078;1;0
4.591;-74.187;1813;1;0
4.731;-74.087;3026;1;0
4.63;-74.066;"89;4219";2;0
4.594;-74.094;"14488;18745";2;0
4.663;-74.072;2513;1;0
4.627;-74.181;"4493;3402";2;0
4.694;-74.097;13456;1;0
4.733;-74.278;18111;1;0
4.804;-74.107;"17721;20236;20216;17825";4;0
4.57;-74.089;"14807;5263";2;0
4.606;-74.122;9637;1;0
4.759;-74.051;6644;1;0
4.551;-74.083;"16502;19163";2;0
4.619;-74.11;6993;1;0
4.621;-74.185;"4749;6621";2;0
4.641;-74.128;13590;1;0
4.573;-74.099;"12092;9370";2;0
4.581;-74.126;3399;1;0
4.672;-74.095;14543;1;0
4.591;-74.157;"6434;6437";2;0
4.701;-74.119;3701;1;0
4.602;-74.097;14534;1;0
4.501;-74.117;11841;1;0
4.669;-74.086;21271;1;0
4.704;-74.026;19388;1;0
4.558;-74.138;22270;1;0
4.747;-74.118;14456;1;0
4.704;-74.214;14410;1;0
4.578;-74.086;16521;1;0
4.764;-74.029;19411;1;0
4.579;-74.081;8455;1;0
4.678;-74.056;17068;1;0
5.022;-74.003;21342;1;0
4.704;-74.121;8553;1;0
4.622;-74.076;9949;1;0
4.551;-74.161;67;1;0
4.743;-74.047;257;1;0
4.746;-74.034;5040;1;0
4.539;-74.115;6145;1;0
4.703;-74.118;121;1;0
4.714;-74.055;"1083;3884";2;0
5.002;-74.342;"17566;17524";2;0
4.642;-74.069;17020;1;0
4.732;-74.023;11099;1;0
4.681;-74.105;12398;1;0
4.731;-74.027;1341;1;0
4.698;-74.103;11708;1;0
4.589;-74.097;10384;1;0
4.617;-74.16;15222;1;0
4.705;-74.218;15211;1;0
4.675;-74.05;6198;1;0
4.726;-74.04;2730;1;0
4.502;-74.106;5144;1;0
4.671;-74.093;611;1;0
4.566;-74.128;13307;1;0
4.611;-74.092;"1750;20609;13884";3;0
4.716;-74.057;"20564;16774;3827;11485";4;0
4.57;-74.18;10254;1;0
4.629;-74.199;"213;4663";2;0
4.72;-74.229;"3917;1281";2;0
4.6;-74.123;16375;1;0
4.575;-74.125;11713;1;0
4.754;-74.086;4244;1;0
4.64;-74.194;"6958;13399;16967";3;0
4.633;-74.166;927;1;0
4.577;-74.242;11835;1;0
4.863;-74.053;20673;1;0
4.63;-74.068;4060;1;0
4.59;-74.19;356;1;0
4.687;-74.149;18032;1;0
4.552;-74.098;"5618;5612;7603";3;0
4.711;-74.225;18494;1;0
4.627;-74.188;"382;4904";2;0
4.764;-74.03;"7323;16980";2;0
4.741;-74.107;13014;1;0
4.588;-74.119;7257;1;0
4.655;-74.076;15445;1;0
4.717;-74.115;"6001;555";2;0
4.569;-74.111;13665;1;0
4.591;-74.199;"9723;9250;10481";3;0
4.605;-74.133;8953;1;0
4.507;-74.112;10779;1;0
4.58;-74.105;"6079;15397";2;0
4.736;-74.102;5301;1;0
4.592;-74.096;16724;1;0
4.724;-74.055;9021;1;0
4.618;-74.205;1034;1;0
4.678;-74.135;"13692;12580";2;0
4.699;-74.053;14318;1;0
4.562;-74.126;16303;1;0
4.676;-74.089;7705;1;0
4.675;-74.145;4586;1;0
4.511;-74.1;5981;1;0
4.572;-74.215;5247;1;0
4.698;-74.106;4605;1;0
4.707;-74.134;3015;1;0
5.037;-73.998;1045;1;0
4.617;-74.139;5323;1;0
4.726;-74.097;4445;1;0
4.622;-74.192;5836;1;0
4.64;-74.064;"4566;16528";2;0
4.613;-74.193;8950;1;0
4.813;-74.1;2349;1;0
4.5;-74.109;5667;1;0
4.621;-74.195;16450;1;0
4.743;-74.122;17381;1;0
4.656;-74.063;7526;1;0
4.632;-74.166;273;1;0
4.555;-74.137;5421;1;0
4.723;-74.225;16448;1;0
4.529;-74.091;5348;1;0
4.742;-74.127;17622;1;0
4.711;-74.138;14325;1;0
4.597;-74.102;14172;1;0
4.691;-74.088;19090;1;0
4.705;-74.025;5873;1;0
4.713;-74.104;15990;1;0
5.212;-74.735;13454;1;0
4.712;-74.126;"7613;2833";2;0
4.698;-74.127;"2727;2789";2;0
4.737;-74.097;16459;1;0
4.736;-74.086;139;1;0
4.589;-74.164;12514;1;0
4.74;-74.108;"1142;12743";2;0
4.721;-74.132;4582;1;0
4.68;-74.096;1807;1;0
4.582;-74.231;8315;1;0
4.743;-74.1;17133;1;0
4.731;-74.278;17490;1;0
4.674;-74.093;20125;1;0
4.639;-74.189;19013;1;0
4.732;-74.076;2890;1;0
4.575;-74.164;642;1;0
4.566;-74.148;15010;1;0
4.727;-74.281;15027;1;0
4.759;-74.015;3315;1;0
4.627;-74.174;5061;1;0
4.71;-74.101;19843;1;0
4.691;-74.099;19040;1;0
4.754;-74.07;13871;1;0
4.619;-74.191;13258;1;0
4.689;-74.045;3637;1;0
4.757;-74.114;3722;1;0
4.609;-74.096;15244;1;0
4.632;-74.186;16382;1;0
4.559;-74.137;13925;1;0
4.606;-74.076;20505;1;0
4.675;-74.147;17784;1;0
4.52;-74.09;728;1;0
4.625;-74.193;15498;1;0
4.941;-73.962;18532;1;0
4.728;-74.101;13275;1;0
4.714;-74.143;1372;1;0
4.559;-74.083;5656;1;0
4.715;-74.117;"11674;11675";2;0
4.982;-73.885;4148;1;0
4.718;-74.102;5926;1;0
4.622;-74.199;4609;1;0
4.624;-74.119;6860;1;0
4.591;-74.224;436;1;0
4.744;-74.113;12780;1;0
4.733;-74.1;"15253;16543";2;0
4.563;-74.104;19243;1;0
4.694;-74.099;3001;1;0
4.61;-74.074;379;1;0
4.587;-74.099;10383;1;0
4.585;-74.12;6405;1;0
4.729;-74.057;8068;1;0
4.668;-74.073;20528;1;0
4.706;-74.109;7052;1;0
4.688;-74.088;4579;1;0
4.609;-74.116;13113;1;0
4.616;-74.089;15006;1;0
4.722;-74.088;19046;1;0
4.742;-74.06;16546;1;0
4.748;-74.114;13095;1;0
4.688;-74.103;13357;1;0
4.744;-74.267;1200;1;0
4.614;-74.198;124;1;0
4.526;-74.119;10607;1;0
4.606;-74.196;15946;1;0
5.035;-73.959;21755;1;0
4.586;-74.151;11044;1;0
4.643;-74.068;13191;1;0
4.574;-74.246;20156;1;0
4.745;-74.11;1919;1;0
4.695;-74.165;"8065;8064;12932";3;0
4.592;-74.193;8330;1;0
4.569;-74.229;8326;1;0
4.587;-74.138;"8146;7762";2;0
4.603;-74.166;"14192;1958";2;0
4.741;-74.044;"7509;13410;19536;16418;7514;16256;12674";7;0
4.68;-74.094;17103;1;0
4.604;-74.083;"18644;22295;5093";3;0
4.606;-74.15;15667;1;0
4.611;-74.114;7985;1;0
4.61;-74.085;6233;1;0
4.596;-74.104;14185;1;0
4.607;-74.073;851;1;0
4.605;-74.074;6032;1;0
4.646;-74.142;2270;1;0
4.651;-74.07;7254;1;0
4.517;-74.095;"15378;15248;15400";3;0
4.56;-74.092;"9387;20569";2;0
4.706;-74.116;18037;1;0
4.63;-74.181;"5309;17206";2;0
4.584;-74.103;"184;5938;5912;10200;10192;10199";6;0
4.565;-74.092;7574;1;0
4.618;-74.123;5153;1;0
4.599;-74.095;1555;1;0
4.667;-74.149;7570;1;0
4.558;-74.095;6417;1;0
4.668;-74.157;7296;1;0
4.639;-74.142;6671;1;0
4.918;-74.028;"17655;20321";2;0
4.538;-74.091;14873;1;0
4.767;-74.029;"1024;18895";2;0
4.583;-74.128;14150;1;0
4.571;-74.094;"22210;6794";2;0
4.745;-74.118;"15633;16507;2394;15753;13164;9913";6;0
4.722;-74.229;"16446;16454;16782";3;0
4.63;-74.184;"7756;15254";2;0
4.657;-74.067;"7179;7213;6748;6406;6816;15453;7174";7;0
4.554;-74.14;"8149;529;13314;133";4;0
4.657;-74.066;"6099;6341;7168";3;0
4.704;-74.109;"9839;5991";2;0
4.607;-74.181;314;1;0
4.534;-74.147;19257;1;0
4.626;-74.142;18944;1;0
4.856;-74.064;720;1;0
4.584;-74.126;4237;1;0
4.598;-74.123;"712;6101";2;0
4.73;-74.261;4037;1;0
4.604;-74.082;"960;21822;12267;12534;10993";5;0
4.624;-74.168;"16127;12181;4053";3;0
4.688;-74.142;21426;1;0
1.225;-77.291;724;1;0
4.6;-74.124;7573;1;0
4.519;-74.123;6699;1;0
4.583;-74.116;"472;6158;11613";3;0
4.735;-74.017;6663;1;0
4.764;-74.033;"16229;4062;4406;1887";4;0
4.58;-74.087;"14186;134";2;0
3.418;-76.564;8681;1;0
4.719;-74.132;"1527;4688;9474";3;0
4.605;-74.104;4476;1;0
4.729;-74.033;8489;1;0
4.718;-74.212;"3133;685;3747";3;0
4.608;-74.112;"7099;1382";2;0
4.618;-74.21;7623;1;0
4.592;-74.157;"399;6365";2;0
4.629;-74.153;"10717;12800";2;0
4.596;-74.154;19195;1;0
4.627;-74.15;"18479;13545";2;0
4.604;-74.122;"150;166;170";3;0
4.729;-74.089;15629;1;0
4.645;-74.147;"16223;4280";2;0
4.576;-74.154;"9736;10519";2;0
4.623;-74.091;"13765;7822";2;0
4.62;-74.197;"20403;4114";2;0
4.622;-74.113;"7655;20510;7990";3;0
4.673;-74.149;"21352;10233";2;0
4.64;-74.157;2675;1;0
4.584;-74.19;14935;1;0
4.624;-74.212;15857;1;0
4.583;-74.081;"17760;17132;8559";3;0
4.637;-74.1;7419;1;0
4.695;-74.064;20363;1;0
4.664;-74.048;"6307;13309";2;0
4.644;-74.177;6653;1;0
4.67;-74.078;6937;1;0
4.688;-74.091;5470;1;0
4.702;-74.131;"14193;2878";2;0
4.729;-74.264;16337;1;0
4.673;-74.071;"13683;3615";2;0
4.587;-74.107;7784;1;0
4.633;-74.148;5977;1;0
4.53;-74.167;9297;1;0
4.681;-74.057;15541;1;0
4.701;-74.13;"12944;13005";2;0
4.602;-74.189;"221;20";2;0
4.684;-74.05;"12628;12426";2;0
4.638;-74.174;"12874;922";2;0
4.638;-74.146;10194;1;0
4.726;-74.093;16717;1;0
4.753;-74.044;4277;1;0
4.575;-74.159;13306;1;0
4.644;-74.068;7396;1;0
4.669;-74.097;1108;1;0
4.572;-74.081;2659;1;0
4.588;-74.222;497;1;0
4.626;-74.123;7671;1;0
4.751;-74.09;20693;1;0
4.664;-74.128;14024;1;0
4.652;-74.072;13575;1;0
4.738;-74.075;14076;1;0
4.757;-74.157;17455;1;0
4.766;-74.028;14348;1;0
4.493;-74.119;1494;1;0
4.581;-74.188;46;1;0
4.546;-74.145;14586;1;0
4.58;-74.111;8763;1;0
4.684;-74.142;6339;1;0
5.025;-73.999;19902;1;0
4.683;-74.165;5145;1;0
4.743;-74.116;6806;1;0
4.7;-74.043;"20208;20523";2;0
4.594;-74.193;"13102;19596";2;0
4.609;-74.091;11226;1;0
4.578;-74.138;10729;1;0
4.577;-74.101;3838;1;0
4.584;-74.159;842;1;0
4.646;-74.092;"19354;7531";2;0
4.713;-74.103;18457;1;0
4.761;-74.023;6726;1;0
4.65;-74.053;5655;1;0
4.696;-74.126;"19069;3314;14037";3;0
4.93;-74.173;"20064;20065;20076";3;0
4.752;-74.119;21890;1;0
4.631;-74.076;8623;1;0
4.699;-74.04;17680;1;0
4.734;-74.021;13310;1;0
4.614;-74.197;"8594;8593";2;0
4.516;-74.113;"5797;5801";2;0
4.61;-74.109;"7433;1980;7442";3;0
4.742;-74.112;"3888;10440;10439;13176";4;0
4.709;-74.217;"15073;16384";2;0
4.704;-74.089;612;1;0
4.639;-74.194;6888;1;0
4.618;-74.067;"7997;7996";2;0
4.545;-74.113;"6395;6731;16014;15773";4;0
4.65;-74.068;647;1;0
4.622;-74.193;"10622;16442;6041;13257";4;0
4.699;-74.056;"18948;14735";2;0
4.551;-74.115;"18018;14782;1502";3;0
4.54;-74.084;20970;1;0
4.669;-74.133;10730;1;0
4.537;-74.164;"10530;10529";2;0
4.654;-74.073;2185;1;0
4.71;-74.112;680;1;0
4.744;-74.1;10375;1;0
4.592;-74.176;10652;1;0
4.593;-74.197;11558;1;0
4.62;-74.071;20302;1;0
4.6;-74.091;20711;1;0
4.571;-74.124;"21709;15310;18524";3;0
4.691;-74.148;4642;1;0
4.699;-74.072;"20652;20329";2;0
4.599;-74.122;5945;1;0
4.616;-74.187;418;1;0
4.602;-74.095;13997;1;0
5.034;-74.004;15018;1;0
4.575;-74.153;491;1;0
4.68;-74.116;11227;1;0
4.608;-74.075;"713;10642";2;0
4.582;-74.2;6990;1;0
4.619;-74.188;"14102;21280";2;0
4.644;-74.147;3115;1;0
4.517;-74.093;"11930;14808";2;0
4.53;-74.238;342;1;0
4.537;-74.088;12526;1;0
4.695;-74.103;19098;1;0
4.599;-74.161;2269;1;0
4.92;-74.02;"17636;16224";2;0
4.603;-74.07;"7549;5118";2;0
4.739;-74.09;15465;1;0
4.586;-74.103;6110;1;0
4.574;-74.159;16001;1;0
4.737;-74.095;5820;1;0
4.599;-74.197;9867;1;0
4.677;-74.137;"7250;13148";2;0
4.742;-74.031;8530;1;0
4.579;-74.16;"9711;13961;10153";3;0
4.657;-74.165;7022;1;0
4.582;-74.08;7104;1;0
4.699;-74.096;5568;1;0
4.688;-74.156;4585;1;0
4.578;-74.123;976;1;0
4.744;-74.057;13254;1;0
4.743;-74.114;5004;1;0
4.63;-74.094;5445;1;0
4.576;-74.212;"268;15399";2;0
4.536;-74.084;9313;1;0
4.599;-74.188;7523;1;0
4.715;-74.139;12989;1;0
4.642;-74.176;250;1;0
4.599;-74.114;6152;1;0
4.593;-74.175;9527;1;0
4.863;-74.047;19280;1;0
4.855;-74.062;"18534;902";2;0
4.775;-74.04;19289;1;0
4.65;-74.048;19252;1;0
4.584;-74.069;5326;1;0
4.584;-74.21;5969;1;0
4.67;-74.105;4541;1;0
4.672;-74.15;"14081;14079";2;0
4.65;-74.17;2721;1;0
4.715;-74.096;"9985;9986;6175";3;0
4.713;-74.12;7519;1;0
4.709;-74.142;15108;1;0
4.567;-74.102;"17581;14660";2;0
4.682;-74.062;11096;1;0
4.597;-74.191;243;1;0
4.62;-74.153;5296;1;0
4.613;-74.089;19254;1;0
4.701;-74.062;21231;1;0
4.562;-74.146;"8665;4705";2;0
4.632;-74.072;"7402;7368";2;0
4.632;-74.172;2848;1;0
4.727;-74.282;22032;1;0
4.717;-74.054;1380;1;0
4.565;-74.136;21413;1;0
4.623;-74.203;875;1;0
4.551;-74.093;14814;1;0
4.717;-74.125;7466;1;0
4.688;-74.104;7274;1;0
4.686;-74.148;"1282;2184";2;0
4.612;-74.118;5616;1;0
4.576;-74.126;798;1;0
4.689;-74.077;1197;1;0
4.717;-74.228;16018;1;0
4.565;-74.191;838;1;0
4.615;-74.18;7445;1;0
4.743;-74.098;13280;1;0
4.587;-74.169;118;1;0
4.744;-74.021;18587;1;0
4.813;-74.354;20736;1;0
4.563;-74.183;11882;1;0
4.57;-74.165;14443;1;0
4.709;-74.131;14636;1;0
4.605;-74.136;3000;1;0
4.681;-74.108;13926;1;0
4.634;-74.189;4820;1;0
4.729;-74.105;3788;1;0
4.721;-74.069;11943;1;0
4.639;-74.174;16622;1;0
4.587;-74.188;112;1;0
4.509;-74.114;12568;1;0
4.564;-74.111;13286;1;0
4.588;-74.149;13192;1;0
4.623;-74.125;21543;1;0
4.715;-74.142;3071;1;0
4.61;-74.165;70;1;0
4.756;-74.069;17477;1;0
4.649;-74.062;15913;1;0
4.719;-74.07;14510;1;0
4.646;-74.067;375;1;0
4.623;-74.072;22112;1;0
4.643;-74.166;1661;1;0
4.724;-74.056;21357;1;0
4.685;-74.046;7484;1;0
4.586;-74.191;"6847;7651";2;0
4.618;-74.079;9971;1;0
4.72;-74.107;6688;1;0
4.605;-74.109;7483;1;0
5.029;-73.995;"19961;1408";2;0
4.644;-74.173;301;1;0
4.614;-74.079;7261;1;0
4.661;-74.068;2687;1;0
4.755;-74.086;4047;1;0
4.699;-74.043;2894;1;0
4.915;-74.098;1805;1;0
4.576;-74.241;2823;1;0
4.597;-74.192;13628;1;0
4.681;-74.041;5659;1;0
4.605;-74.154;6116;1;0
4.601;-74.165;7564;1;0
4.606;-74.169;5532;1;0
4.595;-74.09;111;1;0
4.712;-74.127;10628;1;0
5.008;-74.476;20973;1;0
4.6;-74.136;22214;1;0
4.678;-74.106;19836;1;0
4.588;-74.1;10275;1;0
4.588;-74.154;136;1;0
4.634;-74.106;10618;1;0
4.603;-74.129;3484;1;0
4.569;-74.133;776;1;0
4.546;-74.151;11816;1;0
4.585;-74.148;3833;1;0
4.557;-74.144;13614;1;0
4.548;-74.091;7964;1;0
4.731;-74.029;5634;1;0
4.591;-74.196;21255;1;0
4.555;-74.118;633;1;0
4.601;-74.185;7550;1;0
4.622;-74.114;7660;1;0
4.736;-74.252;15064;1;0
4.686;-74.061;20814;1;0
4.957;-73.937;19360;1;0
4.636;-74.099;19406;1;0
4.694;-74.04;20305;1;0
4.516;-74.114;10058;1;0
4.751;-74.12;2544;1;0
4.739;-74.022;5033;1;0
5.03;-73.981;20878;1;0
4.576;-74.227;17150;1;0
4.64;-74.07;5728;1;0
4.619;-74.205;19641;1;0
4.718;-74.103;5929;1;0
4.61;-74.19;"5399;17489";2;0
4.592;-74.156;"9645;991";2;0
4.596;-74.197;8719;1;0
4.547;-74.108;"9271;9272;9267";3;0
4.702;-74.123;2854;1;0
4.709;-74.114;"7528;10765;1346;1254";4;0
4.682;-74.134;"14302;16140;7270;1037;11479";5;0
4.616;-74.137;9939;1;0
4.568;-74.15;"15868;6494;306";3;0
4.721;-74.086;3592;1;0
4.551;-74.142;8659;1;0
4.733;-74.086;18506;1;0
4.599;-74.18;14809;1;0
4.66;-74.071;907;1;0
4.708;-74.072;6810;1;0
4.565;-74.112;8734;1;0
4.582;-74.075;5313;1;0
4.688;-74.097;10459;1;0
4.545;-74.084;"122;20356";2;0
4.599;-74.079;"2211;6890;833";3;0
4.72;-74.049;4598;1;0
4.67;-74.107;7532;1;0
4.746;-74.042;13329;1;0
4.764;-74.032;2952;1;0
4.628;-74.073;6750;1;0
4.613;-74.171;"9440;9439";2;0
4.605;-74.075;8369;1;0
4.67;-74.138;5440;1;0
4.551;-74.086;11937;1;0
4.744;-74.128;"5418;8841;2430";3;0
4.583;-74.127;551;1;0
4.637;-74.166;5095;1;0
4.615;-74.079;7477;1;0
4.619;-74.18;4103;1;0
4.577;-74.243;"6632;11307;460;113";4;0
4.726;-74.096;"5980;6126;4465";3;0
4.743;-74.101;"15390;16438;5788;16754;10390;5769;16436;10389";8;0
4.614;-74.108;"14299;15555";2;0
4.546;-74.112;"6602;15366;310";3;0
4.502;-74.112;"4812;5943";2;0
4.558;-74.094;6412;1;0
4.566;-74.135;5140;1;0
4.652;-74.159;2410;1;0
4.691;-74.157;"15363;3855";2;0
4.679;-74.078;2133;1;0
4.765;-74.037;4084;1;0
4.702;-74.126;3896;1;0
4.577;-74.216;"376;72";2;0
4.635;-74.184;5084;1;0
4.516;-74.116;823;1;0
4.541;-74.118;"6737;2025";2;0
4.623;-74.198;828;1;0
4.743;-74.113;"2607;15664";2;0
4.717;-74.029;7322;1;0
4.596;-74.199;239;1;0
4.719;-74.072;"2115;14502;16603";3;0
4.695;-74.04;20243;1;0
4.716;-74.105;14934;1;0
4.923;-74.039;20440;1;0
4.642;-74.167;16160;1;0
4.703;-74.115;2509;1;0
4.5;-74.102;"20429;13273";2;0
5.005;-74.471;21768;1;0
4.756;-74.086;"21985;15124;21990";3;0
4.655;-74.13;5322;1;0
4.597;-74.199;15356;1;0
4.708;-74.123;"4023;7578;2781;15107";4;0
4.548;-74.155;"3295;10008";2;0
4.632;-74.205;5577;1;0
4.716;-74.054;"17254;14983;18096;18669;14972";5;0
4.698;-74.069;16167;1;0
4.605;-74.17;9467;1;0
4.612;-74.072;8016;1;0
4.585;-74.166;1506;1;0
4.69;-74.101;7534;1;0
4.616;-74.144;6576;1;0
4.631;-74.189;654;1;0
4.572;-74.168;12978;1;0
4.628;-74.167;"4225;4659";2;0
4.645;-74.072;4612;1;0
4.755;-74.1;2819;1;0
4.576;-74.239;2112;1;0
4.705;-74.133;"93;3922";2;0
4.638;-74.167;784;1;0
4.73;-74.04;4692;1;0
4.722;-74.219;"3655;3147";2;0
4.582;-74.21;"18684;193";2;0
4.603;-74.089;21696;1;0
4.68;-74.1;20896;1;0
4.487;-74.097;749;1;0
4.708;-74.21;"3941;3940";2;0
4.63;-74.182;14374;1;0
4.632;-74.142;10167;1;0
4.754;-74.092;4029;1;0
4.581;-74.136;3937;1;0
4.648;-74.057;20595;1;0
4.576;-74.206;20425;1;0
4.715;-74.105;"13449;6896";2;0
4.746;-74.057;"14706;13962";2;0
4.684;-74.153;"13621;5101";2;0
4.579;-74.138;7953;1;0
4.644;-74.145;8992;1;0
4.51;-74.115;9969;1;0
4.552;-74.116;"17459;12106";2;0
4.507;-74.102;21781;1;0
4.606;-74.104;"15212;14424;14422";3;0
4.708;-74.117;13874;1;0
4.874;-74.145;"21753;19542;19488";3;0
4.578;-74.203;5468;1;0
4.619;-74.169;"2817;4554;186";3;0
4.861;-74.062;516;1;0
4.684;-74.086;12244;1;0
4.597;-74.189;"20261;2243";2;0
4.603;-74.068;20294;1;0
4.503;-74.113;6749;1;0
4.575;-74.238;96;1;0
4.673;-74.146;"20568;11229;127;18676;521;7246;4484";7;0
4.492;-74.116;"20843;1513";2;0
4.734;-74.264;21140;1;0
4.511;-74.115;"5271;9977";2;0
4.616;-74.081;2331;1;0
4.598;-74.109;"10151;5287;7712";3;0
4.674;-74.153;2451;1;0
4.583;-74.222;4144;1;0
4.573;-74.172;6899;1;0
4.579;-74.139;4071;1;0
4.745;-74.109;"1577;6997;2809";3;0
4.726;-74.247;15054;1;0
4.693;-74.062;16080;1;0
4.692;-74.183;14997;1;0
4.563;-74.127;"705;3830;8445";3;0
4.67;-74.08;12214;1;0
4.66;-74.07;11667;1;0
4.647;-74.166;"11048;13225";2;0
4.68;-74.056;16745;1;0
4.613;-74.125;10617;1;0
4.5;-74.112;1460;1;0
4.646;-74.061;5108;1;0
4.57;-74.126;11629;1;0
4.628;-74.196;5160;1;0
4.741;-74.114;"2678;3076";2;0
4.695;-74.11;14353;1;0
4.734;-74.086;15922;1;0
4.593;-74.099;21747;1;0
4.743;-74.108;"16441;2728;16596";3;0
4.629;-74.197;"7329;5179";2;0
4.743;-74.032;14637;1;0
4.626;-74.117;1064;1;0
4.69;-74.1;14364;1;0
4.631;-74.093;4851;1;0
4.671;-74.105;787;1;0
4.698;-74.096;2409;1;0
4.547;-74.151;14446;1;0
4.691;-74.067;20877;1;0
4.68;-74.076;21007;1;0
4.93;-74.172;17207;1;0
4.621;-74.199;"19214;18264;4855";3;0
4.588;-74.185;17258;1;0
4.76;-74.024;"14297;4492";2;0
4.62;-74.189;"16318;4674";2;0
4.646;-74.147;"16350;7331";2;0
4.594;-74.112;13412;1;0
4.598;-74.181;"13686;13691";2;0
4.658;-74.065;17596;1;0
4.749;-74.114;14194;1;0
4.662;-74.057;"5189;7583";2;0
4.579;-74.114;14183;1;0
4.73;-74.093;4464;1;0
4.5;-74.103;"14177;6086";2;0
4.696;-74.098;5822;1;0
4.574;-74.223;"5290;8265";2;0
4.653;-74.139;16242;1;0
4.616;-74.108;14928;1;0
4.54;-74.117;"7751;13115;13488;14615";4;0
4.699;-74.128;2735;1;0
4.607;-74.189;262;1;0
4.766;-74.052;4610;1;0
4.591;-74.225;461;1;0
4.508;-74.099;7042;1;0
4.515;-74.091;1620;1;0
4.631;-74.083;17643;1;0
4.587;-74.171;"14811;489";2;0
4.704;-74.05;17780;1;0
4.608;-74.196;135;1;0
4.56;-74.124;3512;1;0
4.762;-74.38;21809;1;0
4.608;-74.166;16831;1;0
4.563;-74.185;15467;1;0
4.688;-74.049;8563;1;0
4.706;-74.093;13290;1;0
4.72;-74.092;3104;1;0
4.57;-74.23;4351;1;0
4.584;-74.123;2635;1;0
4.648;-74.159;2276;1;0
4.6;-74.133;7598;1;0
4.629;-74.078;9962;1;0
4.608;-74.116;7824;1;0
4.621;-74.159;9751;1;0
4.67;-74.143;"4404;11946";2;0
4.592;-74.121;7654;1;0
4.567;-74.147;"9982;374";2;0
4.549;-74.113;6606;1;0
4.721;-74.094;"15890;2970;847";3;0
4.599;-74.192;5604;1;0
4.564;-74.142;9915;1;0
4.696;-74.167;11490;1;0
4.75;-74.061;13762;1;0
4.568;-74.084;13757;1;0
4.666;-74.143;"18661;21586";2;0
4.718;-74.136;17072;1;0
4.623;-74.19;16830;1;0
4.578;-74.097;19181;1;0
4.72;-74.13;16265;1;0
4.61;-74.176;4823;1;0
4.814;-74.352;"8397;20866;21041;13956";4;0
4.643;-74.184;"21887;9228";2;0
4.67;-74.073;"18947;4354";2;0
4.513;-74.117;21830;1;0
4.647;-74.143;4501;1;0
4.637;-74.19;6826;1;0
4.7;-74.13;14178;1;0
4.65;-74.086;11658;1;0
4.72;-74.079;2604;1;0
4.606;-74.2;12762;1;0
4.864;-74.058;3483;1;0
4.694;-74.151;4645;1;0
4.587;-74.186;1537;1;0
4.674;-74.052;4065;1;0
4.631;-74.195;5027;1;0
4.624;-74.19;11926;1;0
4.603;-74.162;3331;1;0
4.498;-74.111;1632;1;0
4.764;-74.024;26;1;0
4.878;-74.043;19807;1;0
4.631;-74.082;17830;1;0
4.588;-74.115;20547;1;0
4.659;-74.063;"2746;6092";2;0
