LATITUDE;LONGITUDE;CLIENT_LIST;CLIENT_WEIGHT;OWN
4.6683892;-74.0554694;1892;1;0
4.7048573;-74.1325652;3922;1;0
4.6042009;-74.1932895;13268;1;0
4.5712491;-74.146242;154;1;0
4.5828088;-74.207375;5177;1;0
4.7122111;-74.0587532;3844;1;0
4.7327776;-74.2625048;22170;1;0
4.623341;-74.1252941;21543;1;0
4.6371709;-74.1706561;10031;1;0
4.5650773;-74.154041;12010;1;0
4.519692;-74.1184981;17480;1;0
4.632194;-74.1893495;3903;1;0
4.7422007;-74.029375;16742;1;0
4.7141981;-74.2135647;19552;1;0
4.7154392;-74.227869;19526;1;0
4.6032937;-74.2151403;16584;1;0
4.688558;-74.06542;19549;1;0
4.5858425;-74.1862437;5863;1;0
4.6264579;-74.1454984;3066;1;0
4.6972825;-74.0996666;7602;1;0
4.5640211;-74.0940967;5431;1;0
4.6039406;-74.1522828;13678;1;0
4.7177725;-74.0427993;20392;1;0
4.6135702;-74.1698273;20575;1;0
4.8529398;-74.0487144;21092;1;0
4.6175195;-74.1195298;7527;1;0
4.5523076;-74.0849431;1144;1;0
4.6442635;-74.1725282;301;1;0
4.7323003;-74.2506985;14978;1;0
4.601628;-74.0976876;14531;1;0
4.5825152;-74.2242139;17035;1;0
4.6958125;-74.1098946;10908;1;0
4.6032599;-74.1219199;12095;1;0
4.6037411;-74.1366581;2449;1;0
4.6319145;-74.141662;10167;1;0
4.8118235;-74.3586954;20593;1;0
4.7222623;-74.0875328;19046;1;0
4.5368133;-74.1637337;10529;1;0
4.6273323;-74.1862507;13567;1;0
4.5689299;-74.1331903;776;1;0
4.5764312;-74.2230569;450;1;0
4.6596518;-74.0690951;372;1;0
4.6927621;-74.1489756;1935;1;0
4.6172129;-74.1884852;424;1;0
4.604336;-74.1443094;3366;1;0
4.630354;-74.1421632;1066;1;0
4.6442111;-74.0827781;3459;1;0
4.7172637;-74.1034038;3511;1;0
4.6111387;-74.0725986;11043;1;0
4.669926;-74.133931;5234;1;0
4.5732382;-74.1836317;5422;1;0
4.5740544;-74.2460545;20156;1;0
4.7023268;-74.0558155;21323;1;0
4.6991474;-74.0716636;20652;1;0
4.8703319;-74.0614146;21060;1;0
4.5674653;-74.1151259;15569;1;0
4.6910818;-74.0545826;15757;1;0
4.6803767;-74.1498438;17808;1;0
4.8076085;-74.2123704;3180;1;0
4.6223742;-74.2041186;38;1;0
4.6144921;-74.0853518;14080;1;0
4.6060047;-74.221478;13146;1;0
4.6761584;-74.0970356;18996;1;0
4.9195025;-74.0308226;20308;1;0
4.6134577;-74.0796725;20199;1;0
5.0307279;-74.0003532;19038;1;0
5.0338976;-73.9998057;18965;1;0
4.672989;-74.1491638;10233;1;0
4.817863;-74.0951882;3161;1;0
4.5913451;-74.1958884;21255;1;0
4.6226491;-74.1733008;20979;1;0
4.6290809;-74.1876258;21604;1;0
4.6077861;-74.2078825;18399;1;0
4.613705;-74.1001511;19859;1;0
4.7128267;-74.0588242;3894;1;0
4.6955638;-74.0877454;12032;1;0
4.671649;-74.094672;14543;1;0
4.8644242;-74.060803;17469;1;0
4.7212799;-74.0694973;11943;1;0
4.6121964;-74.0774029;14499;1;0
4.7333871;-74.0572606;10003;1;0
4.624159;-74.1637111;4233;1;0
4.5814822;-74.188741;367;1;0
4.5828747;-74.1266775;551;1;0
4.6062988;-74.1842381;187;1;0
4.6432771;-74.166762;3002;1;0
4.6168424;-74.1746922;4291;1;0
4.5596893;-74.10947;4671;1;0
4.8104929;-74.1019092;1902;1;0
4.5711978;-74.1470792;1660;1;0
4.7541999;-74.0916343;4029;1;0
4.613266;-74.1990339;21927;1;0
4.5972853;-74.1184004;20828;1;0
4.622815;-74.1185709;21629;1;0
4.9889089;-73.8741466;20468;1;0
4.6653372;-74.0623542;21012;1;0
4.5517067;-74.1159267;12106;1;0
4.6816065;-74.1384551;13939;1;0
4.6747594;-74.1475218;10499;1;0
4.600351;-74.071657;12509;1;0
4.6147577;-74.0906599;848;1;0
4.6805882;-74.1535116;84;1;0
4.734247;-74.0859898;15922;1;0
4.6819003;-74.0881789;17012;1;0
4.637045;-74.138629;20909;1;0
4.7122178;-74.0751514;20304;1;0
4.5640885;-74.155435;18123;1;0
4.6962491;-74.1786976;16747;1;0
4.6717107;-74.0999008;15112;1;0
4.7334582;-74.0528958;16114;1;0
4.7399177;-74.2628308;18394;1;0
4.6440865;-74.1372531;5203;1;0
4.6508367;-74.1704817;2737;1;0
4.7638044;-74.0294057;19411;1;0
4.7163051;-74.0594201;11402;1;0
4.5807309;-74.2190435;20018;1;0
4.7106026;-74.1030912;1554;1;0
4.8525086;-74.2652926;659;1;0
4.6947404;-74.0618527;17170;1;0
5.0130652;-73.9922202;19912;1;0
4.7414804;-74.0440197;12674;1;0
4.6289283;-74.1804989;16068;1;0
4.6821568;-74.0643328;13446;1;0
4.6433623;-74.0669149;6522;1;0
5.0274951;-73.9956235;1405;1;0
4.6108768;-74.1462618;13398;1;0
4.7354151;-74.2702742;14878;1;0
4.7586698;-74.1147385;16338;1;0
4.5578186;-74.0977291;5965;1;0
4.6776103;-74.1404989;2180;1;0
4.7432339;-74.1269291;2425;1;0
4.5637809;-74.1536202;6217;1;0
4.5173761;-74.1173088;5570;1;0
4.6119996;-74.206236;410;1;0
4.5999122;-74.1436301;300;1;0
4.6125048;-74.1987082;329;1;0
4.7201175;-74.0567201;3432;1;0
4.7495714;-74.1135155;19735;1;0
4.6230992;-74.1981847;828;1;0
4.746251;-74.0627308;8802;1;0
4.5746681;-74.1821674;5566;1;0
4.5701722;-74.099817;9361;1;0
4.7370082;-74.1019239;13003;1;0
4.5425928;-74.0876317;15308;1;0
4.7468581;-74.1148988;595;1;0
4.6568561;-74.1585589;19107;1;0
4.5697906;-74.0771493;9206;1;0
4.7215277;-74.0419509;7760;1;0
4.5842396;-74.1027994;184;1;0
4.6336179;-74.0677127;15870;1;0
4.6791689;-74.0874612;8849;1;0
4.6392839;-74.1957425;6524;1;0
4.4886992;-74.101938;1563;1;0
4.6703983;-74.0160446;2384;1;0
4.5614013;-74.1428152;453;1;0
4.6603494;-74.06162;7766;1;0
4.6384664;-74.068698;6719;1;0
4.6191696;-74.203524;13460;1;0
4.7108958;-74.1314106;7703;1;0
4.6860486;-74.1436414;5574;1;0
4.5860393;-74.1191444;495;1;0
4.5529483;-74.1519595;442;1;0
4.5723903;-74.2225848;317;1;0
4.6695631;-74.1504379;9665;1;0
4.7259659;-74.2174326;19062;1;0
4.6085694;-74.201543;2057;1;0
4.6260157;-74.1691435;426;1;0
4.5604626;-74.2415443;351;1;0
4.6349713;-74.1627207;1115;1;0
4.6973463;-74.1267813;17954;1;0
4.5935083;-74.1124609;13412;1;0
4.7087018;-74.2089115;17105;1;0
4.74218;-74.1133982;18006;1;0
4.7126738;-74.2106741;16027;1;0
4.6078801;-74.1795112;327;1;0
4.5488526;-74.0891989;14132;1;0
4.705544;-74.1275464;2718;1;0
4.5023472;-74.1127914;1841;1;0
4.5555758;-74.0933013;13786;1;0
4.6059991;-74.090498;7345;1;0
4.6443556;-74.0633196;21447;1;0
4.5019049;-74.1159464;11154;1;0
4.6015858;-74.187615;3109;1;0
4.5903356;-74.0926347;7582;1;0
4.648662;-74.1755846;15314;1;0
4.561721;-74.1437925;23;1;0
4.5905393;-74.1434783;3334;1;0
4.5002719;-74.108992;5667;1;0
4.5506558;-74.1461508;5834;1;0
4.7644172;-74.0345335;4583;1;0
4.627778;-74.17368;5404;1;0
4.5449364;-74.111349;6611;1;0
4.5074641;-74.1122048;10779;1;0
4.5641874;-74.2344201;7617;1;0
4.5862864;-74.2111669;7204;1;0
4.581072;-74.1975992;11103;1;0
4.58653;-74.1676204;12937;1;0
4.5174234;-74.0914863;5277;1;0
4.7200959;-74.0924186;3104;1;0
4.6503556;-74.0526419;5655;1;0
4.5552065;-74.1100868;192;1;0
4.6041656;-74.1239351;9059;1;0
4.5734344;-74.1536935;8112;1;0
4.5217071;-74.1184559;12999;1;0
4.5786343;-74.12053;8174;1;0
4.7447589;-74.1188057;3132;1;0
4.5983543;-74.0942458;10539;1;0
4.633079;-74.0569342;7600;1;0
4.5114498;-74.1125231;5985;1;0
4.547598;-74.0962559;7533;1;0
4.636215;-74.0966159;7572;1;0
4.5700117;-74.2419799;345;1;0
4.6993765;-74.1278875;2735;1;0
4.737891;-74.1007892;5963;1;0
4.7072143;-74.1307309;498;1;0
4.7485106;-74.1096479;10394;1;0
4.6120616;-74.1867103;4691;1;0
4.6402281;-74.0636504;4566;1;0
4.6149229;-74.1647251;9722;1;0
4.5901544;-74.0813001;21893;1;0
4.5896751;-74.1527528;13330;1;0
4.7490603;-74.0622062;8225;1;0
4.5107627;-74.1145355;5271;1;0
4.6054904;-74.0754276;8369;1;0
4.5876537;-74.1669108;10154;1;0
4.570207;-74.1444939;14702;1;0
4.557619;-74.1160967;12842;1;0
4.7142764;-74.1350234;11060;1;0
4.6350589;-74.1881267;13975;1;0
4.578576;-74.2077208;302;1;0
4.5787222;-74.2161388;6232;1;0
4.6083825;-74.0749326;713;1;0
4.6270765;-74.1694094;492;1;0
4.5815611;-74.074528;5313;1;0
4.5803124;-74.1878558;4355;1;0
4.7639387;-74.0327869;1887;1;0
4.6463459;-74.0550224;4704;1;0
4.718586;-74.1316467;4688;1;0
5.0319903;-74.0003245;3895;1;0
4.7418568;-74.1035348;11178;1;0
4.5697839;-74.1259169;11629;1;0
4.8178342;-74.3609884;20602;1;0
4.6696827;-74.1228853;15007;1;0
4.6695029;-74.1331032;5231;1;0
4.7332804;-74.2634754;21143;1;0
4.6222797;-74.076575;21207;1;0
4.558292;-74.0979809;15136;1;0
4.6227521;-74.085729;13934;1;0
4.5669675;-74.1466144;374;1;0
4.690011;-74.098377;9359;1;0
5.0326443;-73.997127;17868;1;0
4.6707192;-74.1009339;14429;1;0
4.688347;-74.082936;1720;1;0
4.6042946;-74.0823511;12267;1;0
4.6035617;-74.1285962;14659;1;0
4.7556121;-74.0924415;4082;1;0
4.7086022;-74.2089231;22173;1;0
4.7480687;-74.045972;20914;1;0
4.7050223;-74.236099;21931;1;0
4.7342444;-74.1024332;7826;1;0
4.6121747;-74.1959761;6491;1;0
4.5889124;-74.1038755;6385;1;0
4.5970208;-74.122294;10570;1;0
4.7342696;-74.18323;11729;1;0
4.7182646;-74.0690624;17634;1;0
4.7482934;-74.099667;16347;1;0
4.7499581;-74.0576508;17705;1;0
4.6147912;-74.1498879;4529;1;0
4.6391335;-74.0717767;17225;1;0
4.6858724;-74.0498946;16480;1;0
4.5494212;-74.0967878;18818;1;0
4.6291598;-74.0668548;18525;1;0
4.7528492;-74.0241186;17966;1;0
4.6807363;-74.093868;9753;1;0
4.7377892;-74.0298498;4463;1;0
4.6579526;-74.0685072;5791;1;0
4.5591317;-74.090904;7566;1;0
4.7215226;-74.2290967;16446;1;0
4.5399966;-74.1384168;13355;1;0
4.5518839;-74.0986931;5594;1;0
4.599166;-74.1800729;14809;1;0
4.6076101;-74.1109388;14784;1;0
4.7151754;-74.1051351;6896;1;0
4.6818973;-74.1338853;11479;1;0
4.613031;-74.2002164;422;1;0
4.58639;-74.0726285;5253;1;0
4.6727174;-74.1454807;718;1;0
4.5708794;-74.0788222;1261;1;0
4.6250048;-74.1369647;19258;1;0
4.7451232;-74.1168711;2504;1;0
4.6266957;-74.1877254;382;1;0
4.5613364;-74.120567;1724;1;0
4.5918609;-74.1730325;16250;1;0
4.7123632;-74.2190784;16015;1;0
4.744081;-74.1272121;15872;1;0
4.5775056;-74.2402207;6659;1;0
4.7359077;-74.2721958;15143;1;0
4.5352162;-74.1472311;182;1;0
4.742726;-74.1010302;15390;1;0
4.5876685;-74.1053681;16234;1;0
4.6856344;-74.1456821;2167;1;0
4.7504247;-74.0639744;13771;1;0
4.7525031;-74.1020429;18805;1;0
4.741642;-74.0912053;3621;1;0
4.5094529;-74.1126746;3019;1;0
4.5483569;-74.1096672;629;1;0
4.6120514;-74.1733129;13199;1;0
4.6373153;-74.0640789;4890;1;0
4.6887192;-74.0883944;1672;1;0
4.6261569;-74.1917845;12870;1;0
4.7410444;-74.0973543;2904;1;0
4.7148243;-74.0961849;9985;1;0
4.5266874;-74.1170922;9038;1;0
4.5569824;-74.107853;9620;1;0
4.5997595;-74.1330355;7598;1;0
4.6136976;-74.1967212;8593;1;0
4.6477198;-74.159476;2276;1;0
4.5753124;-74.2131983;15135;1;0
4.576982;-74.1128113;16165;1;0
4.6032055;-74.132663;15321;1;0
4.6377854;-74.1608447;77;1;0
4.6259396;-74.1693459;16336;1;0
4.645577;-74.071302;7264;1;0
4.7415253;-74.0313974;8530;1;0
4.7082245;-74.1225882;4023;1;0
4.558257;-74.1009682;8141;1;0
4.5677249;-74.2276953;13741;1;0
4.6373464;-74.1737292;2492;1;0
4.5663912;-74.0993188;2336;1;0
4.5446327;-74.0879754;3148;1;0
4.5806616;-74.1250858;11182;1;0
4.6052918;-74.1311753;4069;1;0
4.625311;-74.1677556;5902;1;0
4.6212705;-74.1994947;19214;1;0
4.651417;-74.1352691;6798;1;0
5.0367059;-73.9964595;18903;1;0
4.7301088;-74.0993659;19929;1;0
4.5824246;-74.1162796;13749;1;0
4.7599385;-74.023837;4492;1;0
4.5623429;-74.1418645;9967;1;0
4.6442841;-74.1626689;3214;1;0
4.572494;-74.167441;7688;1;0
4.5889638;-74.1626885;9553;1;0
4.6136336;-74.1122456;1415;1;0
4.6138082;-74.1654852;16143;1;0
4.7643431;-74.0393859;12885;1;0
4.5266774;-74.117119;9037;1;0
4.6102874;-74.189846;5399;1;0
4.5838737;-74.1813796;15186;1;0
4.6019749;-74.0985028;14507;1;0
4.7458433;-74.041148;7438;1;0
4.6089822;-74.0966333;8133;1;0
4.6207769;-74.0961074;14284;1;0
4.5174439;-74.0909611;5270;1;0
4.6289887;-74.1979872;4801;1;0
4.5793168;-74.2080415;565;1;0
4.5938045;-74.1379476;12415;1;0
4.6601255;-74.1086519;21439;1;0
4.6164635;-74.0710537;21420;1;0
4.6872789;-74.0653754;16491;1;0
4.6903554;-74.0414481;20228;1;0
4.7557588;-74.0843819;21414;1;0
4.5449085;-74.0835441;20356;1;0
4.6195077;-74.1623306;3900;1;0
4.6655987;-74.126612;13799;1;0
4.7319452;-74.0983851;16227;1;0
4.63983;-74.0674035;6722;1;0
4.7860896;-74.0522055;20069;1;0
4.5640446;-74.1006652;5469;1;0
4.6059315;-74.1982369;13593;1;0
4.6077313;-74.0746736;10642;1;0
4.5793713;-74.2243989;10670;1;0
4.5636908;-74.099918;14661;1;0
4.6269209;-74.1770003;13857;1;0
4.7205941;-74.0941994;847;1;0
4.5741753;-74.2413026;11852;1;0
4.813631;-74.3516888;13956;1;0
4.620441;-74.113911;11573;1;0
4.581968;-74.2237088;12533;1;0
4.6100094;-74.2099956;13186;1;0
4.555238;-74.1101669;635;1;0
4.6510666;-74.1683044;10515;1;0
4.7200946;-74.1233423;2825;1;0
4.7587874;-74.0294988;664;1;0
4.5088862;-74.1143308;12568;1;0
4.603232;-74.0825293;543;1;0
4.5360247;-74.1427154;21647;1;0
4.605447;-74.1149347;21310;1;0
4.6306956;-74.1069518;22172;1;0
4.7297498;-74.2554945;15034;1;0
4.7054015;-74.1276066;18142;1;0
4.8070156;-74.1003014;16580;1;0
4.7173832;-74.0357149;16750;1;0
4.6214004;-74.0956985;15023;1;0
4.7408039;-74.0440063;7514;1;0
4.5922293;-74.115523;4682;1;0
4.6708665;-74.0661958;21820;1;0
4.6154416;-74.0829483;7427;1;0
4.7211376;-74.0944699;15890;1;0
4.637226;-74.1904231;6826;1;0
4.6277984;-74.0727659;6750;1;0
4.6099212;-74.1087939;7442;1;0
4.6239614;-74.1872876;843;1;0
4.7157376;-74.1426303;12175;1;0
4.6228227;-74.1275441;11115;1;0
4.6088851;-74.0911086;11226;1;0
4.7065226;-74.1153335;13601;1;0
4.7427265;-74.1008442;16754;1;0
4.7418599;-74.0354571;14113;1;0
4.5904435;-74.200383;1343;1;0
4.5932498;-74.1081442;11951;1;0
4.6349405;-74.1712711;12738;1;0
4.6321199;-74.1861116;16382;1;0
4.6398955;-74.1597773;4170;1;0
4.6049176;-74.1446979;3030;1;0
4.7162581;-74.1236261;18029;1;0
4.5749537;-74.123997;14999;1;0
4.6353616;-74.1696842;16530;1;0
4.6120517;-74.1733136;161;1;0
4.7149676;-74.0552071;3881;1;0
4.5478538;-74.1657517;15599;1;0
4.6278587;-74.1656419;4128;1;0
4.6322935;-74.0675027;15274;1;0
4.6942269;-74.1685872;13613;1;0
4.5105657;-74.1075;2372;1;0
4.6633016;-74.0722208;2513;1;0
4.8757586;-73.9416766;21030;1;0
4.7465863;-74.1201366;14430;1;0
4.6238772;-74.2065713;16608;1;0
4.6759142;-74.0735936;16411;1;0
4.6187148;-74.1880228;14102;1;0
4.6028499;-74.1930944;14096;1;0
4.7656872;-74.0290801;14369;1;0
4.5171269;-74.1164089;704;1;0
4.7234071;-74.06921;13901;1;0
4.5948783;-74.1829621;12125;1;0
4.5638515;-74.1248727;19508;1;0
4.9641444;-73.9146481;20452;1;0
4.5670633;-74.1290299;19551;1;0
4.6361972;-74.0991166;19406;1;0
4.6458023;-74.0871252;18461;1;0
4.7023802;-74.0516102;20631;1;0
4.7161405;-74.0589097;19676;1;0
4.5942591;-74.1914;10483;1;0
4.4887502;-74.1168113;11768;1;0
4.694824;-74.116038;1208;1;0
4.6433266;-74.0733157;13943;1;0
4.7134174;-74.2095856;18952;1;0
4.6106572;-74.1655645;14968;1;0
4.7530655;-74.0377225;20876;1;0
4.6430656;-74.0646082;1734;1;0
4.5999099;-74.1590263;11846;1;0
4.6431466;-74.1717501;83;1;0
4.5899545;-74.1990416;10482;1;0
4.6246783;-74.1675649;2841;1;0
4.5808689;-74.1883092;46;1;0
4.6888329;-74.0512822;18383;1;0
4.7579973;-74.0998805;18012;1;0
4.5173343;-74.0928874;11930;1;0
4.5691575;-74.0936945;10176;1;0
4.630905;-74.0928784;4851;1;0
4.5233488;-74.1199118;5210;1;0
4.6434544;-74.0677422;13191;1;0
4.581394;-74.1796122;4700;1;0
4.5857031;-74.1035159;2958;1;0
4.578782;-74.1060575;809;1;0
4.6552838;-74.0505812;2315;1;0
4.7438799;-74.1271264;4804;1;0
4.6294796;-74.1874471;4647;1;0
4.6817714;-74.100493;21320;1;0
4.5761666;-74.218903;20445;1;0
4.8738611;-74.1446738;21753;1;0
4.6120269;-74.2080282;1888;1;0
4.6349508;-74.1645434;16709;1;0
4.7131177;-74.2102013;16601;1;0
4.743325;-74.1248787;12453;1;0
4.6050297;-74.1931762;50;1;0
4.6139942;-74.1650725;20554;1;0
4.6461391;-74.0586311;20831;1;0
4.6127607;-74.1964761;18984;1;0
4.7205054;-74.0400283;14367;1;0
4.5344841;-74.1528404;15096;1;0
4.6767878;-74.0508512;18133;1;0
4.7471743;-74.1166178;15220;1;0
4.6208937;-74.1660826;15271;1;0
4.5863679;-74.1887343;17833;1;0
4.6007183;-74.1343791;17842;1;0
4.710893;-74.1359713;3223;1;0
4.5663696;-74.2366222;493;1;0
4.8736479;-74.1445446;19488;1;0
4.671826;-74.1104828;19521;1;0
4.572475;-74.1253983;18777;1;0
4.8127443;-74.3581664;18462;1;0
4.9585643;-74.285231;17491;1;0
4.6313712;-74.1072748;13941;1;0
4.638223;-74.1929177;12211;1;0
4.6914939;-74.0919794;14612;1;0
4.7511259;-74.0851067;4057;1;0
4.6617119;-74.0789959;16238;1;0
4.7453688;-74.1169756;15893;1;0
4.6827549;-74.0486492;15351;1;0
4.6142021;-74.2068991;13687;1;0
4.6887167;-74.0979771;9270;1;0
4.5406903;-74.0934116;8460;1;0
4.601976;-74.142655;7100;1;0
4.5621648;-74.0966559;14827;1;0
4.554534;-74.138401;5175;1;0
4.5787821;-74.1143247;14183;1;0
4.6084313;-74.1797619;6468;1;0
4.6933838;-74.0840892;15910;1;0
4.6357422;-74.0668947;18809;1;0
4.6166696;-74.1385381;5323;1;0
4.6711039;-74.0858636;2192;1;0
4.5725663;-74.0895828;1827;1;0
4.6975373;-74.0438978;7127;1;0
4.6247099;-74.1153769;511;1;0
4.5752902;-74.225607;71;1;0
4.5738786;-74.239534;9989;1;0
4.6391255;-74.0780898;8049;1;0
4.5674002;-74.0864486;8536;1;0
4.7232838;-74.229428;16445;1;0
4.5768782;-74.1220912;148;1;0
4.703448;-74.1097456;6031;1;0
4.7440336;-74.1151053;15670;1;0
4.731607;-74.0453715;14779;1;0
4.6689242;-74.1404028;1215;1;0
4.7250549;-74.092313;4461;1;0
4.654356;-74.1506914;18000;1;0
4.7639596;-74.0296056;7323;1;0
4.6820863;-74.1344902;14302;1;0
4.9176684;-74.0241561;2289;1;0
4.718507;-74.0346558;6521;1;0
4.6211221;-74.1176046;7530;1;0
4.5028397;-74.1155489;11171;1;0
4.670612;-74.1551917;650;1;0
4.7139548;-74.1415117;13182;1;0
4.6142333;-74.126092;9117;1;0
4.5160429;-74.1162072;823;1;0
4.6056827;-74.1504671;15667;1;0
4.7070896;-74.069369;458;1;0
4.6607191;-74.0687429;5119;1;0
4.6515637;-74.0647388;6783;1;0
4.7019968;-74.1311284;14193;1;0
4.5025128;-74.1130342;6749;1;0
4.6686573;-74.0736992;7120;1;0
4.5795904;-74.2158857;6184;1;0
4.6354121;-74.0938146;18608;1;0
4.6789809;-74.0877595;155;1;0
4.5703426;-74.2324467;330;1;0
4.7298012;-74.0249471;6156;1;0
4.5404775;-74.089833;5883;1;0
4.6179264;-74.1644387;3131;1;0
4.5857722;-74.1664546;413;1;0
4.619188;-74.0797787;7248;1;0
4.6886452;-74.0514041;19728;1;0
4.5575741;-74.2085251;7295;1;0
4.5605803;-74.0977394;15160;1;0
4.6603803;-74.0713024;907;1;0
4.6153617;-74.2140475;2868;1;0
4.5884388;-74.1820315;6182;1;0
4.632831;-74.064959;5199;1;0
4.6285872;-74.0675235;6764;1;0
4.6722303;-74.1362406;4569;1;0
4.6621924;-74.0565203;5189;1;0
4.5012709;-74.1061063;8433;1;0
4.5818867;-74.1265913;19324;1;0
4.584436;-74.1915608;8432;1;0
5.0247427;-73.9858311;1101;1;0
4.5102386;-74.1176499;4273;1;0
4.6248921;-74.0881902;5400;1;0
4.7263615;-74.0919065;3724;1;0
4.5083551;-74.1162428;12920;1;0
4.7109266;-74.0741274;15982;1;0
4.5689832;-74.1500549;9827;1;0
4.567658;-74.086816;5547;1;0
4.7294439;-74.0282536;2910;1;0
4.5372076;-74.1401044;5905;1;0
4.7343948;-74.0266097;6186;1;0
4.6167823;-74.1140923;6986;1;0
4.6797208;-74.1518145;9739;1;0
4.550336;-74.1022369;2028;1;0
4.7405302;-74.0412349;6218;1;0
4.5682634;-74.0968903;13702;1;0
4.755148;-74.0493388;18512;1;0
4.5779059;-74.1249418;12954;1;0
4.6917938;-74.1011024;9366;1;0
4.5992785;-74.0786477;2211;1;0
4.7350762;-74.0987406;6949;1;0
4.6461508;-74.1643278;9247;1;0
4.7026618;-74.0921992;9921;1;0
4.6230049;-74.1986378;6664;1;0
4.617557;-74.2046467;1034;1;0
4.5524248;-74.0981628;5612;1;0
4.622531;-74.1875034;13297;1;0
4.6240585;-74.075453;6500;1;0
4.5926662;-74.0973086;7334;1;0
4.5083944;-74.0988678;7042;1;0
4.6393452;-74.0765449;5854;1;0
4.7151126;-74.1276894;11896;1;0
4.6218721;-74.1898618;260;1;0
4.5968082;-74.0891689;7575;1;0
4.5851469;-74.1267264;4483;1;0
4.7462346;-74.1092921;3097;1;0
4.5141866;-74.1146431;4195;1;0
4.7453809;-74.096594;4488;1;0
4.5760262;-74.2064553;20425;1;0
4.6567227;-74.1119476;21163;1;0
4.6105219;-74.148564;752;1;0
4.6994328;-74.0722482;20329;1;0
4.6003257;-74.1818568;22058;1;0
4.7654262;-74.0515678;13650;1;0
4.5634434;-74.1851313;15467;1;0
4.5477223;-74.1546728;3295;1;0
4.6923964;-74.1013241;3383;1;0
4.5670306;-74.1018157;17581;1;0
4.6292713;-74.1756541;13712;1;0
4.6839048;-74.1513449;8541;1;0
4.6399336;-74.1459875;7373;1;0
4.69889;-74.042418;13534;1;0
4.5679009;-74.0896165;13595;1;0
4.6709208;-74.1536315;10139;1;0
4.6727678;-74.1364692;11508;1;0
4.6221554;-74.1899774;10980;1;0
4.7246089;-74.0717447;615;1;0
4.680377;-74.1011438;16765;1;0
4.574019;-74.1006503;12110;1;0
4.6016432;-74.1336826;17853;1;0
4.6940485;-74.096544;13456;1;0
4.7414408;-74.124039;10339;1;0
4.6024635;-74.1639926;4116;1;0
4.6025583;-74.1834668;12510;1;0
4.5758109;-74.1551321;4979;1;0
4.6120128;-74.1775331;19892;1;0
4.7103413;-74.1010872;19843;1;0
4.6195173;-74.0708115;20302;1;0
4.6838734;-74.0856412;12244;1;0
4.6465024;-74.0622336;10458;1;0
4.6606327;-74.0717051;14564;1;0
4.6449686;-74.1723876;1900;1;0
4.7120824;-74.1318291;20969;1;0
4.5187149;-74.1232517;6699;1;0
4.5522045;-74.0858696;12222;1;0
4.741518;-74.1285096;16360;1;0
4.632076;-74.2046063;5577;1;0
4.9307353;-74.1731611;19286;1;0
4.603008;-74.0834343;1406;1;0
4.6463531;-74.0920877;7531;1;0
4.6274244;-74.1698759;4254;1;0
4.5904787;-74.1984073;6734;1;0
4.7164849;-74.1261368;11695;1;0
4.6675834;-74.0660327;9449;1;0
4.5562359;-74.1119624;4187;1;0
4.5775472;-74.1274572;14197;1;0
4.7427881;-74.1014371;16438;1;0
4.6147953;-74.1782963;8205;1;0
4.737413;-74.2764291;771;1;0
4.670907;-74.0929594;611;1;0
4.7269657;-74.0405288;14477;1;0
4.6861478;-74.0626526;18415;1;0
4.5145434;-74.1128442;5789;1;0
4.7514811;-74.1144725;17857;1;0
4.7168389;-74.0648466;3068;1;0
4.6694378;-74.0860745;21271;1;0
4.6033425;-74.0681206;20294;1;0
4.6488329;-74.0618564;15913;1;0
4.549975;-74.0924912;6613;1;0
4.7335883;-74.2643563;21140;1;0
4.6059084;-74.1841635;5864;1;0
4.7572638;-74.0374582;21381;1;0
4.9758258;-74.289542;17397;1;0
4.5886812;-74.100276;10276;1;0
4.687777;-74.0489985;8563;1;0
4.6829113;-74.0920729;467;1;0
4.6365356;-74.0749625;19127;1;0
4.556658;-74.1218754;465;1;0
4.6117499;-74.1946782;17931;1;0
4.5786152;-74.2483856;2067;1;0
4.6029007;-74.0697575;7549;1;0
4.7430963;-74.1268623;16123;1;0
4.5665661;-74.1603689;8700;1;0
4.6289074;-74.1962049;9744;1;0
4.716633;-74.052663;14826;1;0
4.6815374;-74.0653535;13428;1;0
4.6250132;-74.1470792;3841;1;0
4.7051584;-74.0242781;18237;1;0
4.6299736;-74.1879988;4649;1;0
4.5453741;-74.1685814;2434;1;0
4.6302088;-74.0743182;9427;1;0
4.6259866;-74.1658082;13662;1;0
4.7016747;-74.1295067;19884;1;0
4.6557143;-74.0643969;17402;1;0
4.7367457;-74.0948491;5820;1;0
4.7400332;-74.0848193;8159;1;0
4.5976478;-74.1950026;9874;1;0
4.5893601;-74.1026178;7461;1;0
4.588926;-74.2242156;11501;1;0
4.6100882;-74.1893836;324;1;0
4.5686318;-74.0825502;19203;1;0
4.573696;-74.1513693;9805;1;0
4.608705;-74.122522;16659;1;0
4.6586597;-74.0530708;5591;1;0
4.5921731;-74.1611872;17675;1;0
4.6851572;-74.1043549;8777;1;0
4.7176414;-74.0912522;8503;1;0
4.6297641;-74.1876175;8363;1;0
4.7391379;-74.026807;6590;1;0
4.5652923;-74.2283792;4469;1;0
4.5765418;-74.1243885;8175;1;0
4.5790087;-74.0819058;15309;1;0
4.5124796;-74.1146552;5274;1;0
