,lat,long,weight,y_pred
4847,4.5853046,-74.1331545,1.0,1
4848,4.6783831,-74.1384887,1.0,1
4849,4.6565354,-74.0659334,1.0,1
4850,4.7631509,-74.0438473,1.0,1
4851,4.7113561,-74.0325409,1.0,1
4852,4.5670419,-74.0697069,1.0,1
4853,4.5364295,-74.1445741,1.0,1
4854,4.7432744,-74.0591577,1.0,1
4855,4.6776639,-74.1351833,1.0,1
4856,4.6165322,-74.1222647,1.0,1
4857,4.7603593,-74.0930029,1.0,1
4858,4.6862477,-74.1500419,1.0,1
4859,4.5347736,-74.0864777,1.0,1
4860,4.6223094,-74.1858757,1.0,1
4861,4.5934934,-74.1754576,1.0,1
4862,4.6513616,-74.0751226,1.0,1
4863,4.5937035,-74.0981572,1.0,1
4865,4.614151,-74.1756716,1.0,1
4866,4.6753581,-74.1513456,1.0,1
4867,4.6108258,-74.1841293,1.0,1
4868,4.6382827,-74.1661026,1.0,1
4870,4.6210026,-74.18515,1.0,1
4871,4.7139258,-74.0969973,1.0,1
4872,4.6107584,-74.11336,1.0,1
4873,4.6909808,-74.1827829,1.0,1
4874,4.5972512,-74.2000941,1.0,1
4875,4.613853,-74.1654157,1.0,1
4876,4.678795,-74.0899301,1.0,1
4877,4.6474848,-74.0652991,1.0,1
4878,4.742364,-74.1118817,1.0,1
4879,4.5756497,-74.1024287,1.0,1
4880,4.7256595,-74.0890731,1.0,1
4881,4.5576509,-74.1185118,1.0,1
4882,4.5885916,-74.2238534,1.0,1
4883,4.6146364,-74.1798912,1.0,1
4884,4.6233644,-74.1675089,1.0,1
4885,4.5909928,-74.1425705,1.0,1
4886,4.5700766,-74.1799528,1.0,1
4887,4.6768388,-74.0916309,1.0,1
4888,4.6800486,-74.0485841,1.0,1
4889,4.6870537,-74.1041352,1.0,1
4890,4.6097657,-74.1354741,1.0,1
4891,4.64816,-74.0594,1.0,1
4892,4.7290034,-74.074619,1.0,1
4894,4.6317768,-74.1716054,1.0,1
4895,4.7410381,-74.0855144,1.0,1
4896,4.6484057,-74.0650851,1.0,1
4897,4.5858516,-74.1909442,1.0,1
4898,4.5905963,-74.1575739,1.0,1
4899,4.5102369,-74.1051035,1.0,1
4900,4.5905455,-74.2028143,1.0,1
4901,4.6379491,-74.0748469,1.0,1
4902,4.6359206,-74.1700217,1.0,1
4903,4.5955102,-74.102694,1.0,1
4904,4.6337711,-74.1899972,1.0,1
4905,4.7412886,-74.0319082,1.0,1
4906,4.5805655,-74.2135623,1.0,1
4907,4.58304,-74.0805077,1.0,1
4909,4.5828858,-74.1587969,1.0,1
4910,4.7147825,-74.0577614,1.0,1
4911,4.6390619,-74.1697933,1.0,1
4912,4.6126861,-74.1692131,1.0,1
4913,4.5846927,-74.1709552,1.0,1
4914,4.7469257,-74.1135382,1.0,1
4915,4.5565402,-74.1118451,1.0,1
4916,4.6171193,-74.1885482,1.0,1
4917,4.58402,-74.1026899,1.0,1
4918,4.6794191,-74.0874881,1.0,1
4919,4.5373184,-74.1375781,1.0,1
4920,4.5499106,-74.1414568,1.0,1
4921,4.585735,-74.0882113,1.0,1
4922,4.7169592,-74.0905315,1.0,1
4923,4.6100436,-74.1190855,1.0,1
4924,4.6045596,-74.1288869,1.0,1
4926,4.6434435,-74.1623028,1.0,1
4927,4.5328482,-74.0880081,1.0,1
4928,4.6954673,-74.1650171,1.0,1
4929,4.5559021,-74.0885873,1.0,1
4931,4.5591427,-74.0951049,1.0,1
4932,4.6468783,-74.0647799,1.0,1
4933,4.6212451,-74.159199,1.0,1
4935,4.7249018,-74.055301,1.0,1
4936,4.6740235,-74.0981015,1.0,1
4937,4.7257698,-74.0962919,1.0,1
4938,4.6200081,-74.1258494,1.0,1
4939,4.6469251,-74.0647075,1.0,1
4940,4.5965366,-74.1909728,1.0,1
4941,4.7247372,-74.0912315,1.0,1
4942,4.7130804,-74.1011457,1.0,1
4943,4.585194,-74.1343126,1.0,1
4946,4.6888125,-74.0512117,1.0,1
4947,4.6129422,-74.0992883,1.0,1
4950,4.7147137,-74.0961732,1.0,1
4951,4.6272534,-74.1333945,1.0,1
4952,4.6208954,-74.1994065,1.0,1
4953,4.5087157,-74.1200083,1.0,1
4955,4.6826916,-74.1515182,1.0,1
4956,4.5894376,-74.1026696,1.0,1
4957,4.7429501,-74.1130537,1.0,1
4958,4.6113011,-74.075144,1.0,1
4959,4.5897294,-74.1898897,1.0,1
4960,4.5468348,-74.1499708,1.0,1
4961,4.6045526,-74.0811936,1.0,1
4962,4.5492726,-74.1643589,1.0,1
4963,4.585423,-74.1663222,1.0,1
4964,4.5758483,-74.1265227,1.0,1
4965,4.5538553,-74.1403292,1.0,1
4966,4.7010119,-74.1213557,1.0,1
4968,4.5014576,-74.1119143,1.0,1
4969,4.5806761,-74.2036915,1.0,1
4970,4.5587303,-74.135418,1.0,1
4971,4.7361513,-74.0855953,1.0,1
4972,4.570155,-74.1633585,1.0,1
4973,4.7073247,-74.1988322,1.0,1
4974,4.6266803,-74.1268631,1.0,1
4975,4.7237368,-74.0960855,1.0,1
4976,4.6071516,-74.0909987,1.0,1
4977,4.6498069,-74.0864518,1.0,1
4978,4.7339021,-74.0938784,1.0,1
4979,4.6208551,-74.1842592,1.0,1
4980,4.5443679,-74.1434821,1.0,1
4981,4.6289874,-74.0948427,1.0,1
4984,4.6123984,-74.0858689,1.0,1
4985,4.5552279,-74.1204225,1.0,1
4986,4.669608,-74.1052872,1.0,1
4987,4.6379614,-74.0839504,1.0,1
4988,4.5858402,-74.2109741,1.0,1
4990,4.7447225,-74.1185113,1.0,1
4991,4.5738883,-74.1088128,1.0,1
4992,4.6301282,-74.0825865,1.0,1
4993,4.5798731,-74.2032366,1.0,1
4994,4.6107607,-74.1988053,1.0,1
4995,4.638937,-74.1148463,1.0,1
4996,4.7244807,-74.0595114,1.0,1
4997,4.5667218,-74.114159,1.0,1
4999,4.5669639,-74.1445145,1.0,1
5000,4.6862371,-74.0648054,1.0,1
5001,4.7163233,-74.0529107,1.0,1
5002,4.6059104,-74.1364416,1.0,1
5003,4.6884013,-74.111714,1.0,1
5004,4.5483412,-74.1475244,1.0,1
5005,4.6152489,-74.1209357,1.0,1
5008,4.6884074,-74.0897852,1.0,1
5009,4.6063472,-74.0747689,1.0,1
5010,4.5533531,-74.1373071,1.0,1
5013,4.741492,-74.044017,1.0,1
5014,4.5661303,-74.1289252,1.0,1
5015,4.7629809,-74.0382227,1.0,1
5016,4.7375264,-74.0752919,1.0,1
5017,4.5034556,-74.1047001,1.0,1
5018,4.5909525,-74.1793015,1.0,1
5020,4.518447,-74.1227868,1.0,1
5021,4.6164099,-74.1985092,1.0,1
5022,4.6938865,-74.1035149,1.0,1
5023,4.579968,-74.188486,1.0,1
5024,4.6168513,-74.1882086,1.0,1
5025,4.6361357,-74.071793,1.0,1
5027,4.633807,-74.12026,1.0,1
5028,4.5334891,-74.1177699,1.0,1
5029,4.6266163,-74.1815653,1.0,1
5030,4.5547154,-74.1118385,1.0,1
5031,4.6126521,-74.1418821,1.0,1
5032,4.685516,-74.104672,1.0,1
5033,4.6801373,-74.0486094,1.0,1
5034,4.5941393,-74.1151028,1.0,1
5035,4.5904649,-74.1428405,1.0,1
5038,4.7268907,-74.0859091,1.0,1
5039,4.6819968,-74.1344401,1.0,1
5040,4.5886568,-74.1215241,1.0,1
5041,4.7411449,-74.1276862,1.0,1
5042,4.5626738,-74.1437405,1.0,1
5044,4.7137972,-74.1425302,1.0,1
5045,4.5632292,-74.1302921,1.0,1
5046,4.7441428,-74.1287668,1.0,1
5047,4.615232,-74.1766559,1.0,1
5048,4.6674356,-74.0565647,1.0,1
5049,4.6328113,-74.0643893,1.0,1
5050,4.6744542,-74.1474025,1.0,1
5051,4.6230553,-74.1310112,1.0,1
5052,4.6089862,-74.096636,1.0,1
5053,4.5885295,-74.100242,1.0,1
5054,4.5545477,-74.1087527,1.0,1
5055,4.7302654,-74.0398558,1.0,1
5056,4.64356,-74.1761029,1.0,1
5058,4.7143186,-74.140983,1.0,1
5059,4.5020046,-74.1099659,1.0,1
5060,4.5519599,-74.0975066,1.0,1
5061,4.5831681,-74.1396973,1.0,1
5063,4.5918534,-74.1721485,1.0,1
5064,4.6995982,-74.1035307,1.0,1
5065,4.615501,-74.1871669,1.0,1
5067,4.6798032,-74.0961758,1.0,1
5068,4.6255117,-74.1174112,1.0,1
5069,4.58134,-74.0959965,1.0,1
5071,4.5202442,-74.1175341,1.0,1
5072,4.5901776,-74.1531852,1.0,1
5073,4.6399887,-74.160699,1.0,1
5074,4.5488517,-74.1648179,1.0,1
5075,4.5615324,-74.1471837,1.0,1
5076,4.576278,-74.1713222,1.0,1
5077,4.5675345,-74.1702107,1.0,1
5078,4.6848854,-74.0863286,1.0,1
5079,4.6983565,-74.0999469,1.0,1
5081,4.563987,-74.0897717,1.0,1
5082,4.6235372,-74.073646,1.0,1
5084,4.587822,-74.1667673,1.0,1
5086,4.5533632,-74.1415039,1.0,1
5087,4.5878757,-74.0711547,1.0,1
5088,4.6888398,-74.0512548,1.0,1
5089,4.6512239,-74.1704835,1.0,1
5090,4.7095347,-74.1234658,1.0,1
5091,4.7141394,-74.1411965,1.0,1
5092,4.7468945,-74.114463,1.0,1
5093,4.6125342,-74.1131578,1.0,1
5094,4.7458417,-74.0572992,1.0,1
5095,4.6368754,-74.1675455,1.0,1
5096,4.506964,-74.0999823,1.0,1
5097,4.7163164,-74.1197414,1.0,1
5099,4.7544719,-74.0862874,1.0,1
5100,4.6446599,-74.1726596,1.0,1
5101,4.576998,-74.2220269,1.0,1
5102,4.7410536,-74.1019356,1.0,1
5103,4.7223514,-74.0517647,1.0,1
5104,4.683352,-74.1399693,1.0,1
5105,4.6301888,-74.1453623,1.0,1
5106,4.5431675,-74.1711745,1.0,1
5107,4.678851,-74.0878634,1.0,1
5108,4.6227083,-74.0905974,1.0,1
5110,4.6782271,-74.0446267,1.0,1
5112,4.6255233,-74.1690338,1.0,1
5113,4.7230121,-74.0454263,1.0,1
5114,4.5503911,-74.1604001,1.0,1
5115,4.7266252,-74.0374072,1.0,1
5116,4.5975334,-74.1962301,1.0,1
5117,4.6678589,-74.1419735,1.0,1
5118,4.5467436,-74.148127,1.0,1
5119,4.5402006,-74.1482444,1.0,1
5121,4.6304426,-74.0820942,1.0,1
5122,4.6080938,-74.168619,1.0,1
5123,4.6380414,-74.1658908,1.0,1
5125,4.5686451,-74.0849858,1.0,1
5126,4.6821395,-74.1497196,1.0,1
5127,4.7484652,-74.0505442,1.0,1
5129,4.6178761,-74.0660873,1.0,1
5130,4.6492122,-74.0647086,1.0,1
5131,4.5652319,-74.0911716,1.0,1
5132,4.6672785,-74.056643,1.0,1
5133,4.5784048,-74.1576536,1.0,1
5134,4.6178196,-74.1647911,1.0,1
5135,4.7399304,-74.0932791,1.0,1
5136,4.6039666,-74.1321383,1.0,1
5137,4.6946745,-74.0622269,1.0,1
5138,4.6107184,-74.1318416,1.0,1
5139,4.7431948,-74.0402619,1.0,1
5140,4.7342751,-74.0949944,1.0,1
5141,4.6051144,-74.1786715,1.0,1
5142,4.7389941,-74.0280775,1.0,1
5143,4.7190268,-74.1259949,1.0,1
5144,4.6392494,-74.1891225,1.0,1
5145,4.6886295,-74.0515017,1.0,1
5146,4.6741922,-74.081054,1.0,1
5147,4.6136112,-74.1960423,1.0,1
5148,4.6183991,-74.078359,1.0,1
5149,4.6035039,-74.0781001,1.0,1
5150,4.7415603,-74.0433351,1.0,1
5151,4.6081345,-74.2008404,1.0,1
5152,4.7390935,-74.056382,1.0,1
5153,4.5881548,-74.1000915,1.0,1
5154,4.6016905,-74.110949,1.0,1
5155,4.5992278,-74.1352585,1.0,1
5156,4.722801,-74.0957705,1.0,1
5157,4.6938705,-74.1003776,1.0,1
5158,4.5726029,-74.1682183,1.0,1
5159,4.6935721,-74.0341533,1.0,1
5160,4.6220287,-74.1062417,1.0,1
5162,4.5597923,-74.0990273,1.0,1
5163,4.6297778,-74.1839746,1.0,1
5164,4.6282372,-74.1842549,1.0,1
5165,4.6791892,-74.0403968,1.0,1
5166,4.6887915,-74.0512671,1.0,1
5168,4.6110233,-74.1581075,1.0,1
5169,4.6875303,-74.0882332,1.0,1
5170,4.5430059,-74.1704286,1.0,1
5171,4.6127832,-74.1827722,1.0,1
5172,4.6732235,-74.1457968,1.0,1
5173,4.6197396,-74.188872,1.0,1
5174,4.6096599,-74.1428021,1.0,1
5175,4.6400304,-74.070142,1.0,1
5176,4.6063573,-74.1933227,1.0,1
5177,4.5902908,-74.2021182,1.0,1
5178,4.6378264,-74.1638629,1.0,1
5179,4.6238829,-74.2065748,1.0,1
5180,4.6817993,-74.0647224,1.0,1
5181,4.5469288,-74.1119049,1.0,1
5185,4.6110002,-74.1996279,1.0,1
5186,4.6502967,-74.1520523,1.0,1
5187,4.5962951,-74.1415545,1.0,1
5188,4.68703,-74.1488247,1.0,1
5189,4.7417787,-74.0987867,1.0,1
5190,4.6377397,-74.1424055,1.0,1
5192,4.7181073,-74.0562276,1.0,1
5193,4.6608669,-74.0643342,1.0,1
5194,4.5838257,-74.2161213,1.0,1
5195,4.5457078,-74.1681988,1.0,1
5196,4.5721197,-74.1587512,1.0,1
5197,4.5780662,-74.1247809,1.0,1
5198,4.621949,-74.1925414,1.0,1
5199,4.5704783,-74.1656336,1.0,1
5200,4.6106036,-74.1654454,1.0,1
5201,4.7034093,-74.0525484,1.0,1
5202,4.5806988,-74.1939048,1.0,1
5203,4.6270119,-74.1807208,1.0,1
5204,4.5506749,-74.1630935,1.0,1
5205,4.673481,-74.146398,1.0,1
5206,4.6132568,-74.0797742,1.0,1
5207,4.6828637,-74.165381,1.0,1
5208,4.6318902,-74.1094865,1.0,1
5209,4.756109,-74.0841627,1.0,1
5210,4.7057405,-74.0915247,1.0,1
5211,4.63373,-74.073732,1.0,1
5212,4.7151042,-74.1055599,1.0,1
5213,4.5945402,-74.1039402,1.0,1
5214,4.5582038,-74.1235109,1.0,1
5215,4.5500226,-74.1373373,1.0,1
5216,4.5791449,-74.0815742,1.0,1
5217,4.6757812,-74.0657745,1.0,1
5219,4.5180763,-74.117481,1.0,1
5221,4.7516546,-74.0859813,1.0,1
5223,4.5732314,-74.1611354,1.0,1
5224,4.6456663,-74.1438263,1.0,1
5225,4.62417,-74.1676914,1.0,1
5226,4.6011429,-74.1851671,1.0,1
5228,4.6646269,-74.1436082,1.0,1
5232,4.684588,-74.1047426,1.0,1
5233,4.7425052,-74.1224967,1.0,1
5234,4.7576399,-74.0538788,1.0,1
5235,4.7417788,-74.0987868,1.0,1
5236,4.586347,-74.191196,1.0,1
5237,4.7576476,-74.0540344,1.0,1
5239,4.6231916,-74.2048625,1.0,1
5240,4.590265,-74.2235929,1.0,1
5241,4.5488353,-74.161934,1.0,1
5242,4.7651442,-74.0510203,1.0,1
5243,4.6385177,-74.1420037,1.0,1
5244,4.6689341,-74.1505402,1.0,1
5245,4.6480495,-74.073247,1.0,1
5246,4.7408652,-74.0441043,1.0,1
5247,4.6800365,-74.0445839,1.0,1
5248,4.6792768,-74.1522574,1.0,1
5249,4.5840517,-74.1384293,1.0,1
5250,4.7149447,-74.0535782,1.0,1
5251,4.5583904,-74.0900097,1.0,1
5254,4.5800496,-74.1008341,1.0,1
5255,4.6320968,-74.0722539,1.0,1
5256,4.6094598,-74.1719849,1.0,1
5258,4.7518326,-74.1133987,1.0,1
5259,4.548217,-74.0932775,1.0,1
5260,4.5835361,-74.1902237,1.0,1
5261,4.6052568,-74.0789279,1.0,1
5262,4.6934066,-74.0845002,1.0,1
5263,4.5854715,-74.1557391,1.0,1
5264,4.5604101,-74.1423379,1.0,1
5265,4.6026761,-74.1330653,1.0,1
5266,4.6359358,-74.1590575,1.0,1
5268,4.5613031,-74.0886969,1.0,1
5269,4.7487489,-74.1095479,1.0,1
5270,4.6452475,-74.1342725,1.0,1
5271,4.5913457,-74.1061031,1.0,1
5272,4.6014391,-74.1260363,1.0,1
5273,4.7024731,-74.0431423,1.0,1
5274,4.6238334,-74.2115108,1.0,1
5275,4.6074827,-74.0975798,1.0,1
5276,4.6387673,-74.1725278,1.0,1
5277,4.725058,-74.0528657,1.0,1
5278,4.6310001,-74.1881446,1.0,1
5279,4.6143257,-74.1420362,1.0,1
5280,4.693745,-74.1610847,1.0,1
5281,4.619613,-74.0803301,1.0,1
5282,4.6920677,-74.1665143,1.0,1
5283,4.5512636,-74.0932963,1.0,1
5285,4.6247038,-74.1889396,1.0,1
5286,4.6962054,-74.1261403,1.0,1
5287,4.7099064,-74.1198725,1.0,1
5288,4.5981115,-74.1433015,1.0,1
5289,4.7259249,-74.1173269,1.0,1
5290,4.5617665,-74.1468579,1.0,1
5291,4.742517,-74.046564,1.0,1
5292,4.6740339,-74.1528324,1.0,1
5293,4.7308214,-74.0493959,1.0,1
5294,4.6839543,-74.0503816,1.0,1
5295,4.6384361,-74.167178,1.0,1
5296,4.733876,-74.106324,1.0,1
5297,4.6208563,-74.1993532,1.0,1
5298,4.715852,-74.0541624,1.0,1
5299,4.718592,-74.0622336,1.0,1
5300,4.6116137,-74.0721918,1.0,1
5301,4.6797819,-74.1515528,1.0,1
5302,4.6277875,-74.1542131,1.0,1
5303,4.7145466,-74.1346412,1.0,1
5304,4.5513059,-74.15952,1.0,1
5305,4.5887316,-74.1143814,1.0,1
5306,4.7520268,-74.0946115,1.0,1
5307,4.5568568,-74.1206098,1.0,1
5308,4.6540832,-74.137604,1.0,1
5311,4.6780414,-74.0823346,1.0,1
5312,4.6057652,-74.1424541,1.0,1
5313,4.7281964,-74.0953765,1.0,1
5314,4.7454566,-74.1072832,1.0,1
5315,4.6021188,-74.0694838,1.0,1
5316,4.6895603,-74.074682,1.0,1
5317,4.6475905,-74.0652739,1.0,1
5318,4.6257383,-74.1689075,1.0,1
5319,4.6033831,-74.0830597,1.0,1
5320,4.7446133,-74.1262756,1.0,1
5321,4.7245801,-74.094638,1.0,1
5322,4.5325132,-74.0876814,1.0,1
5323,4.6468799,-74.0725325,1.0,1
5324,4.6572368,-74.1166233,1.0,1
5326,4.749498,-74.0576507,1.0,1
5327,4.5695128,-74.1455959,1.0,1
5328,4.7062367,-74.1189956,1.0,1
5329,4.678086,-74.1352042,1.0,1
5330,4.7453826,-74.0380564,1.0,1
5331,4.7194006,-74.0880684,1.0,1
5333,4.6326548,-74.0677806,1.0,1
5334,4.720998,-74.0526996,1.0,1
5335,4.6184788,-74.0783384,1.0,1
5336,4.7125989,-74.0540439,1.0,1
5337,4.6948285,-74.043765,1.0,1
5338,4.6543072,-74.0636309,1.0,1
5339,4.55006,-74.141047,1.0,1
5340,4.7436718,-74.1064185,1.0,1
5341,4.6509194,-74.139292,1.0,1
5342,4.5499122,-74.1414574,1.0,1
5344,4.628952,-74.1847478,1.0,1
5345,4.679544,-74.1035348,1.0,1
5346,4.5594153,-74.1421383,1.0,1
5347,4.6418383,-74.1760425,1.0,1
5348,4.6254855,-74.1146591,1.0,1
5349,4.7567304,-74.0851008,1.0,1
5350,4.6832542,-74.1322733,1.0,1
5351,4.678693,-74.0982596,1.0,1
5352,4.639653,-74.0743732,1.0,1
5355,4.6129851,-74.1954751,1.0,1
5357,4.5998133,-74.1551464,1.0,1
5358,4.663213,-74.1175443,1.0,1
5359,4.516151,-74.1131543,1.0,1
5360,4.7402709,-74.0849964,1.0,1
5361,4.555014,-74.1131654,1.0,1
5362,4.5953151,-74.1987434,1.0,1
5363,4.5924569,-74.1986513,1.0,1
5364,4.683079,-74.0883137,1.0,1
5365,4.7240097,-74.0903411,1.0,1
5366,4.5778334,-74.1054939,1.0,1
5367,4.6196277,-74.1835145,1.0,1
5368,4.7071061,-74.1010434,1.0,1
5369,4.6031261,-74.0699461,1.0,1
5370,4.7456316,-74.0891564,1.0,1
5371,4.5880812,-74.14983,1.0,1
5373,4.6543133,-74.0871261,1.0,1
5374,4.6186149,-74.1819561,1.0,1
5375,4.6627757,-74.061485,1.0,1
5376,4.7517516,-74.0458919,1.0,1
5377,4.6111916,-74.1872247,1.0,1
5379,4.6947783,-74.1158046,1.0,1
5380,4.5864079,-74.0953722,1.0,1
5381,4.755999,-74.0859641,1.0,1
5382,4.5267455,-74.0911625,1.0,1
5383,4.7496978,-74.0477308,1.0,1
5384,4.693493,-74.1684459,1.0,1
5385,4.5878919,-74.1256389,1.0,1
5386,4.7341276,-74.1018895,1.0,1
5387,4.6228545,-74.153721,1.0,1
5388,4.6059033,-74.1221267,1.0,1
5389,4.6368445,-74.1420424,1.0,1
5390,4.7428081,-74.0581496,1.0,1
5391,4.5882337,-74.1653739,1.0,1
5392,4.5785708,-74.1873544,1.0,1
5393,4.604179,-74.1215245,1.0,1
5394,4.5375782,-74.1485257,1.0,1
5395,4.6371835,-74.1744538,1.0,1
5396,4.6089952,-74.2018745,1.0,1
5398,4.6595609,-74.0689879,1.0,1
5399,4.7021343,-74.1268648,1.0,1
5400,4.629768,-74.187609,1.0,1
5401,4.6411302,-74.0624247,1.0,1
5402,4.5872261,-74.1862242,1.0,1
5404,4.625968,-74.1951076,1.0,1
5405,4.6367227,-74.155867,1.0,1
5406,4.7110695,-74.1037076,1.0,1
5407,4.6255631,-74.1303318,1.0,1
5408,4.5732421,-74.2181027,1.0,1
5409,4.632478,-74.0793905,1.0,1
5411,4.5645186,-74.190543,1.0,1
5412,4.6438541,-74.0683691,1.0,1
5413,4.5106522,-74.1113453,1.0,1
5414,4.510441,-74.1149431,1.0,1
5415,4.7194884,-74.0912124,1.0,1
5416,4.5797029,-74.0919224,1.0,1
5417,4.6093209,-74.101991,1.0,1
5418,4.7425664,-74.1243161,1.0,1
5419,4.5565812,-74.1088844,1.0,1
5420,4.7071096,-74.1318779,1.0,1
5421,4.6226831,-74.0687869,1.0,1
5422,4.6301922,-74.1292495,1.0,1
5423,4.6141263,-74.1983914,1.0,1
5425,4.7118717,-74.1240739,1.0,1
5426,4.7445476,-74.1091735,1.0,1
5428,4.7362716,-74.1014183,1.0,1
5429,4.7481934,-74.0723356,1.0,1
5430,4.6168443,-74.1640828,1.0,1
5431,4.5663265,-74.143985,1.0,1
5433,4.5921203,-74.2040652,1.0,1
5435,4.6283533,-74.1655858,1.0,1
5438,4.6837341,-74.0595846,1.0,1
5439,4.5777413,-74.1963022,1.0,1
5440,4.6258824,-74.1694087,1.0,1
5441,4.6254812,-74.197164,1.0,1
5442,4.6769914,-74.0962284,1.0,1
5444,4.6840949,-74.050688,1.0,1
5446,4.6967618,-74.2031978,1.0,1
5447,4.600331,-74.1838051,1.0,1
5448,4.6220262,-74.1776875,1.0,1
5449,4.5807995,-74.0714468,1.0,1
5450,4.6538378,-74.1370099,1.0,1
5451,4.5589342,-74.0951924,1.0,1
5452,4.7117937,-74.140327,1.0,1
5453,4.5945667,-74.1369808,1.0,1
5454,4.5851958,-74.1343381,1.0,1
5455,4.7584047,-74.0387155,1.0,1
5456,4.5801345,-74.2160792,1.0,1
5457,4.6086437,-74.200072,1.0,1
5458,4.6217728,-74.1136093,1.0,1
5459,4.6183074,-74.1529771,1.0,1
5460,4.6288715,-74.1532159,1.0,1
5461,4.6539747,-74.1560622,1.0,1
5463,4.6134508,-74.1515495,1.0,1
5464,4.6255768,-74.1376211,1.0,1
5465,4.7447214,-74.1185108,1.0,1
5466,4.7193761,-74.1317996,1.0,1
5467,4.5441127,-74.1103506,1.0,1
5468,4.7170329,-74.1037016,1.0,1
5469,4.752612,-74.120126,1.0,1
5470,4.7164138,-74.0534877,1.0,1
5471,4.5825289,-74.2241893,1.0,1
5472,4.5167409,-74.1135659,1.0,1
5473,4.6841391,-74.0499695,1.0,1
5474,4.6244057,-74.1567522,1.0,1
5475,4.542449,-74.1120492,1.0,1
5476,4.6858622,-74.1436895,1.0,1
5477,4.5505717,-74.1394494,1.0,1
5478,4.7024981,-74.1086,1.0,1
5479,4.5611808,-74.1455779,1.0,1
5480,4.6763895,-74.08358,1.0,1
5481,4.7402061,-74.1016856,1.0,1
5482,4.6199438,-74.1648966,1.0,1
5484,4.6847643,-74.1037007,1.0,1
5485,4.6813272,-74.0570369,1.0,1
5487,4.5979302,-74.1608025,1.0,1
5488,4.7415143,-74.0546453,1.0,1
5489,4.5939094,-74.1558534,1.0,1
5490,4.6003096,-74.1902149,1.0,1
5491,4.5580266,-74.1194849,1.0,1
5493,4.6098845,-74.17557,1.0,1
5494,4.7221938,-74.0864084,1.0,1
5495,4.5400706,-74.1171876,1.0,1
5496,4.6235301,-74.1975929,1.0,1
5497,4.5387782,-74.1149231,1.0,1
5499,4.6177505,-74.0666197,1.0,1
5500,4.7376421,-74.0943038,1.0,1
5502,4.5696725,-74.187987,1.0,1
5504,4.5785097,-74.1281489,1.0,1
5505,4.5720163,-74.1586328,1.0,1
5506,4.566272,-74.144125,1.0,1
5507,4.639537,-74.0629399,1.0,1
5508,4.7416336,-74.1264059,1.0,1
5509,4.5403365,-74.0840225,1.0,1
5510,4.6811604,-74.0497794,1.0,1
5511,4.5736343,-74.1060186,1.0,1
5512,4.6340443,-74.0716907,1.0,1
5513,4.5497974,-74.1478734,1.0,1
5514,4.6559178,-74.0745618,1.0,1
5517,4.602105,-74.095229,1.0,1
5518,4.7311347,-74.1011049,1.0,1
5519,4.6119676,-74.2081528,1.0,1
5520,4.7395567,-74.094872,1.0,1
5521,4.6854402,-74.1250373,1.0,1
5522,4.7450591,-74.1092103,1.0,1
5523,4.5552077,-74.1136134,1.0,1
5525,4.7361208,-74.0850896,1.0,1
5526,4.7469467,-74.114334,1.0,1
5527,4.7457538,-74.0407343,1.0,1
5528,4.6096335,-74.1143101,1.0,1
5529,4.7037142,-74.1262077,1.0,1
5530,4.7427581,-74.1008203,1.0,1
5531,4.6109969,-74.1791574,1.0,1
5532,4.6808573,-74.1396399,1.0,1
5533,4.605354,-74.119951,1.0,1
5534,4.5684091,-74.1621936,1.0,1
5535,4.5839721,-74.210169,1.0,1
5537,4.7181117,-74.0916784,1.0,1
5538,4.6391213,-74.1728018,1.0,1
5539,4.5985999,-74.1215463,1.0,1
5540,4.5133615,-74.117939,1.0,1
5541,4.6223949,-74.1609317,1.0,1
5542,4.7161928,-74.059925,1.0,1
5543,4.5626537,-74.1014165,1.0,1
5544,4.5881813,-74.1651059,1.0,1
5545,4.6240603,-74.1998837,1.0,1
5546,4.6380503,-74.199142,1.0,1
5547,4.6535678,-74.0715121,1.0,1
5548,4.7357118,-74.0560319,1.0,1
5549,4.6840814,-74.152678,1.0,1
5550,4.5472378,-74.1610729,1.0,1
5551,4.5730224,-74.2136651,1.0,1
5552,4.6515087,-74.1403839,1.0,1
5553,4.544752,-74.1132522,1.0,1
5554,4.5789634,-74.1380516,1.0,1
5555,4.7471111,-74.1156802,1.0,1
5556,4.6315266,-74.1802357,1.0,1
5557,4.7099352,-74.0993943,1.0,1
5558,4.582465,-74.2098468,1.0,1
5559,4.7052857,-74.116525,1.0,1
5560,4.5786639,-74.1987399,1.0,1
5561,4.6888244,-74.0512436,1.0,1
5562,4.6259395,-74.1839915,1.0,1
5563,4.7239215,-74.0714998,1.0,1
5564,4.7418087,-74.0296132,1.0,1
5566,4.5084693,-74.1137329,1.0,1
5567,4.6292438,-74.1896028,1.0,1
5568,4.5058949,-74.1136445,1.0,1
5570,4.6129354,-74.1439579,1.0,1
5571,4.5805263,-74.1260005,1.0,1
5572,4.575905,-74.1340606,1.0,1
5573,4.6120489,-74.0869232,1.0,1
5574,4.5752421,-74.122484,1.0,1
5575,4.5691184,-74.1807052,1.0,1
5576,4.6991076,-74.1148395,1.0,1
5578,4.5877198,-74.1675062,1.0,1
5579,4.7061587,-74.1237872,1.0,1
5580,4.5113297,-74.1124637,1.0,1
5581,4.5578777,-74.0973249,1.0,1
